,age,job,marital,education,default,housing,loan,contact,month,day_week,campaign,previous,poutcome,subscribed
24865,44,3,1,2,1,3,1,1,8,4,1,0,2,no
24866,31,11,2,4,3,1,1,1,8,4,2,1,1,no
24867,34,2,2,6,1,3,1,1,8,4,3,0,2,no
24868,46,2,2,3,1,1,1,1,8,4,1,0,2,no
24869,35,5,2,1,1,1,1,1,8,4,1,1,1,no
24870,43,3,2,3,1,3,3,1,8,4,1,0,2,no
24871,39,5,3,4,2,1,1,2,8,4,1,0,2,no
24872,31,1,2,7,1,3,1,1,8,4,2,0,2,no
24873,54,1,1,7,1,3,1,1,8,4,2,1,1,no
24874,30,5,2,7,1,3,3,1,8,4,1,0,2,no
24875,43,2,3,1,1,3,1,1,8,4,1,1,1,no
24876,48,1,2,8,2,1,1,1,8,4,2,1,1,no
24877,48,8,2,4,1,3,1,1,8,4,1,0,2,no
24878,39,5,3,4,2,1,1,1,8,4,1,1,1,no
24879,52,5,2,7,1,3,1,1,8,4,1,0,2,no
24880,54,10,2,6,1,3,1,1,8,4,2,0,2,no
24881,56,10,3,6,1,3,1,1,8,4,5,0,2,no
24882,39,1,3,4,1,3,3,1,8,4,1,0,2,no
24883,32,2,3,7,2,3,1,1,8,4,1,0,2,no
24884,51,1,2,4,1,3,1,1,8,4,2,0,2,no
24885,39,8,2,4,1,3,1,1,8,4,1,0,2,no
24886,39,8,2,3,1,3,1,1,8,4,1,0,2,no
24887,37,10,2,6,1,3,1,1,8,4,2,0,2,no
24888,52,5,2,7,1,2,2,1,8,4,1,0,2,yes
24889,47,4,1,6,1,1,3,1,8,4,1,1,1,no
24890,37,2,2,4,1,1,1,1,8,4,1,0,2,no
24891,49,3,2,6,2,1,1,1,8,4,3,0,2,no
24892,36,1,2,4,1,1,1,1,8,4,2,0,2,no
24893,35,2,2,1,1,1,1,1,8,4,2,0,2,no
24894,48,8,2,4,1,3,1,1,8,4,1,0,2,no
24895,37,2,1,2,1,1,1,1,8,4,1,0,2,no
24896,39,7,2,7,1,3,1,1,8,4,1,0,2,no
24897,39,7,2,7,1,3,1,1,8,4,2,0,2,no
24898,48,1,3,7,1,1,1,1,8,4,1,1,1,no
24899,33,1,2,7,1,3,1,1,8,4,1,0,2,no
24900,32,2,2,1,1,1,1,1,8,4,2,0,2,no
24901,38,2,2,3,1,1,1,1,8,4,2,1,1,no
24902,30,10,3,6,1,1,3,1,8,4,1,0,2,yes
24903,36,11,2,2,1,3,1,1,8,4,1,0,2,no
24904,50,8,2,4,1,3,1,1,8,4,1,0,2,no
24905,50,8,2,4,1,3,1,1,8,4,1,1,1,no
24906,34,2,2,3,1,1,1,1,8,4,1,1,1,no
24907,30,10,2,6,1,3,1,1,8,4,1,0,2,no
24908,54,3,2,1,1,3,1,1,8,4,2,1,1,no
24909,32,8,2,2,2,3,1,2,8,4,2,0,2,no
24910,52,1,3,3,1,3,1,1,8,4,1,1,3,no
24911,40,8,2,4,1,3,1,1,8,4,1,0,2,no
24912,30,11,2,4,1,1,3,1,8,4,1,0,2,no
24913,30,11,2,4,1,1,1,1,8,4,1,0,2,no
24914,34,2,3,4,1,3,1,1,8,4,1,0,2,no
24915,33,3,3,7,1,3,1,1,8,4,4,0,2,no
24916,32,1,2,7,1,3,1,1,8,4,1,1,1,no
24917,37,2,1,2,1,3,3,1,8,4,1,1,1,no
24918,52,10,2,4,1,3,1,1,8,4,1,0,2,no
24919,38,2,1,8,1,3,1,2,8,4,1,0,2,no
24920,34,2,3,4,1,3,1,1,8,4,1,0,2,no
24921,36,2,2,3,1,3,1,1,8,4,1,1,1,no
24922,36,2,2,3,1,2,2,1,8,4,1,0,2,no
24923,34,10,3,7,1,3,1,1,8,4,1,1,1,no
24924,38,2,1,8,1,1,1,1,8,4,1,0,2,no
24925,40,10,2,6,1,3,1,1,8,4,1,0,2,no
24926,29,10,3,4,1,3,1,1,8,4,1,0,2,no
24927,39,5,2,4,1,3,1,1,8,4,1,0,2,no
24928,38,2,1,8,1,1,1,1,8,4,1,0,2,yes
24929,40,5,2,7,1,1,1,1,8,4,2,1,1,no
24930,30,11,2,4,1,3,3,1,8,4,1,0,2,yes
24931,52,1,1,7,1,3,3,1,8,4,1,0,2,no
24932,30,1,1,7,1,1,3,1,8,4,1,0,2,no
24933,49,5,2,7,1,3,1,1,8,4,1,1,1,no
24934,49,5,2,7,1,1,1,1,8,4,1,1,1,no
24935,47,8,2,4,1,3,1,1,8,4,1,0,2,no
24936,49,5,2,7,1,3,1,1,8,4,1,0,2,no
24937,30,1,1,7,1,1,1,1,8,4,1,0,2,no
24938,30,1,1,7,1,1,1,1,8,4,1,0,2,yes
24939,39,3,2,7,2,1,1,1,8,4,2,0,2,no
24940,36,4,2,1,1,1,1,1,8,4,1,1,1,no
24941,54,3,2,6,1,3,3,1,8,4,1,0,2,no
24942,41,1,2,4,1,3,1,1,8,4,4,0,2,no
24943,36,10,2,4,1,1,1,1,8,4,2,1,1,no
24944,52,5,2,7,2,3,1,1,8,4,1,0,2,yes
24945,31,5,3,7,1,1,1,1,8,4,2,0,2,no
24946,50,1,1,3,1,3,1,1,8,4,2,0,2,no
24947,44,5,2,3,1,1,1,1,8,4,2,0,2,no
24948,33,10,3,7,1,1,1,1,8,4,1,0,2,no
24949,32,10,1,6,1,3,1,1,8,4,1,1,1,no
24950,43,2,2,3,1,1,3,1,8,4,1,0,2,no
24951,32,10,1,6,1,3,1,1,8,4,1,0,2,no
24952,32,10,1,6,1,1,1,1,8,4,1,0,2,no
24953,57,6,2,6,1,2,2,1,8,4,1,0,2,no
24954,49,2,2,1,1,1,1,1,8,4,1,1,1,no
24955,47,1,1,4,1,1,1,1,8,4,1,0,2,no
24956,51,8,1,4,1,1,1,1,8,4,1,1,1,no
24957,43,5,2,7,1,3,1,1,8,4,1,0,2,no
24958,41,1,3,7,1,1,1,1,8,4,1,0,2,no
24959,39,1,2,7,1,3,1,1,8,4,1,0,2,no
24960,51,1,2,4,1,3,1,1,8,4,1,0,2,no
24961,38,10,2,6,1,3,1,2,8,4,1,0,2,no
24962,48,1,2,7,1,3,3,1,8,4,1,1,1,no
24963,31,9,3,4,1,3,3,1,8,4,1,0,2,no
24964,35,1,2,4,1,3,1,1,8,4,1,0,2,no
24965,47,8,2,4,1,3,1,1,8,4,1,1,1,no
24966,29,2,1,2,1,3,1,2,8,4,2,0,2,no
24967,54,6,2,4,1,3,1,1,8,4,1,0,2,no
24968,47,10,2,6,1,1,1,1,8,4,1,1,1,no
24969,54,6,2,4,1,1,1,1,8,4,1,0,2,no
24970,49,5,2,3,1,2,2,1,8,4,1,0,2,no
24971,30,8,2,2,1,1,1,1,8,4,2,0,2,no
24972,39,8,2,3,1,1,1,1,8,4,1,0,2,no
24973,50,7,2,7,1,1,1,2,8,4,1,0,2,no
24974,39,1,2,4,1,3,1,1,8,4,1,0,2,no
24975,37,11,3,7,1,3,3,1,8,4,1,0,2,no
24976,49,8,2,4,1,1,1,1,8,4,1,1,1,no
24977,38,2,2,6,1,3,1,2,8,4,2,0,2,no
24978,51,1,2,2,1,3,1,1,8,4,1,0,2,no
24979,53,7,2,1,1,1,1,1,8,4,2,0,2,no
24980,55,1,2,4,1,3,1,1,8,4,1,0,2,no
24981,51,3,2,3,1,1,1,1,8,4,1,1,1,no
24982,55,1,2,4,1,3,1,1,8,4,1,0,2,no
24983,44,10,2,6,1,3,1,1,8,4,1,0,2,no
24984,57,5,2,7,1,3,3,1,8,4,2,1,1,yes
24985,54,3,2,6,1,1,1,1,8,4,1,0,2,yes
24986,35,5,2,4,1,3,1,2,8,4,1,0,2,no
24987,49,1,2,3,1,3,1,1,8,4,1,0,2,no
24988,48,10,2,7,1,3,1,1,8,4,1,1,1,no
24989,50,5,2,1,1,3,1,1,8,4,1,1,1,no
24990,46,7,2,1,1,3,3,1,8,4,1,1,1,no
24991,31,3,1,1,1,1,1,1,8,4,2,0,2,no
24992,35,5,2,4,1,3,1,1,8,4,1,0,2,no
24993,48,10,2,7,1,3,1,1,8,4,1,0,2,no
24994,35,5,3,7,1,1,1,2,8,4,1,0,2,no
24995,50,3,2,3,1,1,1,1,8,4,1,0,2,no
24996,48,10,2,7,1,1,1,1,8,4,1,0,2,no
24997,50,3,2,3,1,3,1,1,8,4,1,1,1,no
24998,35,1,1,7,1,1,1,1,8,4,1,0,2,no
24999,50,3,2,3,1,1,1,2,8,4,1,0,2,no
25000,30,1,3,7,1,3,1,1,8,4,1,0,2,no
25001,35,1,1,7,1,3,1,1,8,4,1,1,1,no
25002,32,10,3,7,1,1,1,1,8,4,2,0,2,no
25003,52,5,2,2,1,3,1,1,8,4,3,1,1,no
25004,51,1,2,4,1,1,3,1,8,4,2,1,1,no
25005,46,10,2,3,1,1,1,1,8,4,1,0,2,no
25006,32,5,2,7,1,3,1,1,8,4,1,0,2,no
25007,53,1,1,7,1,3,1,1,8,4,1,0,2,no
25008,32,8,2,4,1,1,1,1,8,4,1,0,2,no
25009,35,5,3,4,1,3,1,1,8,4,1,1,1,no
25010,46,10,2,3,1,3,1,1,8,4,1,1,1,no
25011,53,1,1,7,1,1,3,1,8,4,1,0,2,no
25012,34,8,2,4,1,3,1,1,8,4,1,0,2,no
25013,38,1,3,4,1,3,1,1,8,4,1,0,2,no
25014,33,10,1,4,1,1,1,1,8,4,1,0,2,no
25015,46,10,2,6,1,3,1,2,8,4,2,0,2,no
25016,37,3,3,7,1,1,1,1,8,4,1,0,2,no
25017,40,10,2,6,1,3,1,1,8,4,1,1,1,no
25018,30,1,2,4,1,3,1,1,8,4,1,1,1,no
25019,29,10,3,4,1,1,3,1,8,4,2,0,2,no
25020,46,1,1,4,1,1,1,1,8,4,1,0,2,no
25021,57,7,2,7,1,3,1,1,8,4,1,0,2,no
25022,34,10,2,7,1,1,1,1,8,4,1,0,2,no
25023,45,10,2,4,1,3,1,1,8,4,1,0,2,no
25024,41,7,1,7,1,1,1,1,8,4,1,0,2,no
25025,30,5,3,4,1,1,3,1,8,4,1,0,2,no
25026,56,5,2,7,1,3,1,1,8,4,1,0,2,no
25027,33,8,3,4,1,1,1,1,8,4,1,1,1,no
25028,39,5,2,4,1,1,1,1,8,4,2,1,1,no
25029,38,1,2,4,1,3,1,1,8,4,2,0,2,no
25030,54,10,2,7,1,1,1,1,8,4,2,0,2,no
25031,38,3,2,1,1,3,3,1,8,4,1,0,2,no
25032,31,5,3,4,1,1,1,1,8,4,1,0,2,no
25033,50,4,2,1,1,1,1,1,8,4,1,0,2,no
25034,32,10,3,6,1,3,3,1,8,4,1,0,2,no
25035,56,1,2,6,1,3,1,1,8,4,1,1,1,no
25036,33,10,3,3,1,1,1,2,8,4,1,0,2,no
25037,31,8,1,6,1,3,1,1,8,4,1,0,2,no
25038,58,6,2,6,1,3,1,1,8,4,1,0,2,no
25039,33,1,3,4,2,3,1,1,8,4,1,0,2,no
25040,31,8,1,6,1,1,1,1,8,4,1,1,1,no
25041,31,10,2,4,1,1,1,1,8,4,1,0,2,no
25042,31,10,2,4,1,1,3,1,8,4,1,0,2,no
25043,34,7,2,3,1,3,1,2,8,4,1,0,2,no
25044,49,10,2,6,1,1,1,1,8,4,1,0,2,no
25045,29,5,3,7,1,1,3,1,8,4,1,0,2,no
25046,38,5,2,7,1,1,1,1,8,4,1,0,2,no
25047,53,5,2,7,1,3,3,1,8,4,1,0,2,no
25048,29,5,3,7,1,1,1,1,8,4,1,1,1,no
25049,41,1,3,4,1,1,1,1,8,4,3,1,1,no
25050,52,8,2,4,1,3,1,2,8,4,1,0,2,no
25051,58,6,2,7,1,3,1,1,8,4,1,0,2,no
25052,29,10,3,4,1,1,1,1,8,4,2,0,2,no
25053,31,2,3,3,1,3,1,1,8,4,1,1,3,no
25054,32,11,2,7,1,1,1,1,8,4,1,0,2,no
25055,49,1,3,8,2,1,1,1,8,4,2,0,2,no
25056,56,6,2,1,1,1,1,1,8,4,3,0,2,no
25057,32,1,3,7,1,1,1,1,8,4,2,0,2,no
25058,36,10,3,7,1,1,1,2,8,4,1,0,2,no
25059,29,5,3,7,1,1,1,1,8,4,1,0,2,no
25060,52,8,2,4,1,3,1,1,8,4,1,0,2,no
25061,33,1,3,7,1,1,1,1,8,4,1,1,1,no
25062,56,10,2,6,2,1,1,1,8,4,2,0,2,no
25063,47,5,2,7,1,1,1,1,8,4,2,0,2,no
25064,46,5,2,4,1,3,3,1,8,4,2,0,2,no
25065,53,1,2,6,1,3,3,1,8,4,2,0,2,no
25066,35,11,3,7,1,3,3,1,8,4,1,0,2,no
25067,35,1,2,4,1,3,1,1,8,4,1,0,2,no
25068,53,5,2,7,1,1,1,1,8,4,1,0,2,no
25069,40,8,2,4,1,1,1,1,8,4,1,1,1,no
25070,50,5,3,7,1,3,1,1,8,4,2,1,1,no
25071,41,3,2,4,1,3,1,1,8,4,2,0,2,no
25072,33,8,2,4,1,1,1,1,8,4,1,0,2,no
25073,46,7,2,2,2,3,1,1,8,4,1,1,1,no
25074,45,5,2,7,1,1,1,1,8,4,1,0,2,no
25075,37,6,1,3,2,1,1,2,8,4,1,1,1,no
25076,54,5,2,7,1,1,1,1,8,4,1,1,1,no
25077,35,8,2,3,1,1,1,1,8,4,1,0,2,no
25078,37,6,1,3,2,1,1,1,8,4,1,0,2,no
25079,37,6,1,3,2,3,1,1,8,4,1,1,1,no
25080,40,1,1,7,1,1,1,1,8,4,2,0,2,no
25081,37,6,1,3,2,1,1,1,8,4,1,0,2,no
25082,54,5,2,7,1,1,1,1,8,4,1,0,2,no
25083,36,1,2,6,1,3,1,1,8,4,2,0,2,no
25084,35,2,1,3,1,3,1,1,8,4,1,0,2,no
25085,38,1,3,4,1,3,1,1,8,4,1,0,2,no
25086,50,11,2,4,1,1,1,1,8,4,1,1,1,no
25087,32,1,2,7,1,3,1,1,8,4,1,0,2,no
25088,50,1,2,4,1,1,1,2,8,4,4,0,2,no
25089,47,5,2,7,1,3,1,2,8,4,1,0,2,no
25090,35,10,2,7,1,3,1,1,8,4,2,0,2,no
25091,37,1,3,7,1,3,1,1,8,4,1,0,2,no
25092,44,2,3,3,1,3,3,1,8,4,1,0,2,no
25093,43,5,2,6,1,1,1,1,8,4,2,0,2,no
25094,55,1,2,7,1,1,1,1,8,4,3,0,2,no
25095,33,3,3,7,1,3,1,1,8,4,1,1,1,no
25096,40,2,1,3,1,3,1,1,8,4,1,1,1,no
25097,45,5,2,7,1,1,1,1,8,4,2,0,2,no
25098,40,2,1,3,1,1,1,1,8,4,1,0,2,no
25099,51,2,2,1,2,1,1,1,8,4,1,0,2,no
25100,45,7,2,1,1,2,2,1,8,4,1,0,2,no
25101,38,11,3,7,1,3,1,1,8,4,1,0,2,no
25102,39,5,3,4,2,3,1,1,8,4,3,0,2,no
25103,55,2,2,3,2,1,1,1,8,4,2,0,2,no
25104,32,8,1,4,1,1,3,1,8,4,1,0,2,no
25105,51,2,2,1,2,3,1,1,8,4,1,0,2,no
25106,39,5,2,7,1,1,1,1,8,4,1,0,2,no
25107,39,5,2,7,1,1,1,1,8,4,1,0,2,no
25108,44,5,3,7,1,1,1,1,8,4,1,0,2,no
25109,47,8,2,4,1,1,1,1,8,4,1,0,2,no
25110,47,8,2,4,1,3,1,1,8,4,1,0,2,no
25111,44,2,2,3,1,3,1,1,8,4,1,0,2,no
25112,45,7,2,1,1,3,1,1,8,4,1,0,2,no
25113,47,8,2,4,1,3,1,1,8,4,1,0,2,no
25114,47,8,2,4,1,2,2,1,8,4,1,0,2,no
25115,48,10,1,6,1,2,2,1,8,4,1,1,1,no
25116,48,10,1,6,1,3,3,1,8,4,1,0,2,no
25117,36,5,2,6,1,1,1,1,8,4,1,0,2,no
25118,51,8,1,4,1,1,1,2,8,4,1,0,2,no
25119,38,10,2,3,1,1,1,1,8,4,1,0,2,no
25120,30,1,2,4,1,1,1,1,8,4,1,1,1,no
25121,36,8,1,4,1,1,1,1,8,4,1,0,2,no
25122,52,2,3,3,2,3,1,1,8,4,1,0,2,no
25123,48,7,2,7,1,1,1,1,8,4,1,0,2,no
25124,50,1,3,7,1,3,1,1,8,4,1,1,1,no
25125,31,2,2,3,1,3,1,1,8,4,2,0,2,no
25126,41,8,2,7,1,1,1,1,8,4,3,0,2,no
25127,36,1,2,7,1,1,1,1,8,4,2,0,2,no
25128,37,2,3,4,2,1,1,1,8,4,1,1,1,no
25129,30,7,3,4,1,1,1,1,8,4,1,0,2,no
25130,58,3,2,1,1,1,3,1,8,4,2,1,1,no
25131,43,3,2,6,1,1,1,1,8,4,1,0,2,no
25132,38,10,3,7,1,1,1,1,8,4,1,1,1,no
25133,41,1,2,7,2,3,1,1,8,4,2,0,2,no
25134,54,11,2,3,1,3,1,1,8,4,1,1,1,no
25135,48,2,2,1,2,3,1,1,8,4,1,0,2,no
25136,32,3,2,3,1,1,1,1,8,4,2,0,2,no
25137,50,5,2,7,1,3,1,1,8,4,1,0,2,no
25138,38,3,2,1,1,3,1,1,8,4,3,0,2,no
25139,37,1,2,7,1,1,1,1,8,4,1,0,2,no
25140,35,2,2,2,1,1,1,1,8,4,1,0,2,no
25141,30,3,3,7,1,3,3,1,8,4,1,0,2,no
25142,35,1,2,7,1,1,1,1,8,4,2,0,2,no
25143,50,5,2,7,1,1,1,1,8,4,1,0,2,no
25144,35,7,2,6,1,3,1,1,8,4,1,1,1,no
25145,54,7,2,3,1,1,3,1,8,4,1,0,2,no
25146,32,3,2,7,1,1,1,1,8,4,3,0,2,no
25147,56,8,1,2,1,3,1,1,8,4,1,0,2,no
25148,31,10,3,6,1,1,1,1,8,4,2,1,1,no
25149,49,1,2,7,1,1,1,1,8,4,1,1,1,no
25150,45,10,1,6,1,3,3,1,8,4,1,0,2,no
25151,45,10,1,6,1,3,3,1,8,4,1,0,2,no
25152,41,2,2,6,2,1,1,1,8,4,1,0,2,no
25153,51,8,2,3,1,1,1,1,8,4,1,1,1,no
25154,32,8,2,6,1,3,3,1,8,4,1,0,2,no
25155,41,2,2,4,1,3,1,1,8,4,1,0,2,no
25156,37,5,2,7,1,1,1,1,8,4,2,1,1,no
25157,35,1,2,4,1,1,3,1,8,4,2,1,1,no
25158,40,1,1,3,1,1,1,1,8,4,1,0,2,no
25159,36,5,2,7,1,3,1,2,8,4,4,0,2,no
25160,30,1,1,7,1,3,3,1,8,4,2,0,2,no
25161,35,10,2,6,1,1,1,1,8,4,3,0,2,no
25162,35,10,2,7,1,1,1,1,8,4,2,1,1,no
25163,47,8,2,4,1,1,1,1,8,4,2,0,2,no
25164,47,3,1,7,1,1,1,1,8,4,2,1,1,no
25165,34,2,2,1,1,1,1,1,8,4,2,0,2,no
25166,43,3,2,1,1,3,1,1,8,4,3,1,1,no
25167,37,8,2,4,1,3,1,1,8,4,2,0,2,no
25168,50,10,2,6,1,2,2,1,8,4,2,1,1,no
25169,46,10,1,1,2,3,1,1,8,4,2,0,2,no
25170,35,8,3,6,2,3,1,1,8,4,2,0,2,no
25171,36,11,2,2,1,1,1,1,8,4,2,0,2,no
25172,49,2,2,2,2,1,1,1,8,4,2,0,2,no
25173,38,1,2,4,2,3,3,1,8,4,2,0,2,no
25174,36,2,3,3,1,3,1,1,8,4,2,1,1,no
25175,57,2,2,6,1,1,1,1,8,4,2,0,2,no
25176,41,2,2,2,1,3,3,2,8,4,1,0,2,no
25177,51,1,2,3,1,1,3,1,8,4,5,0,2,no
25178,48,1,2,8,2,1,3,1,8,4,3,0,2,no
25179,33,10,3,6,1,1,1,1,8,4,2,0,2,no
25180,43,3,2,1,1,3,1,1,8,4,2,0,2,no
25181,46,2,2,2,1,1,3,1,8,4,2,0,2,no
25182,30,10,3,6,1,3,3,1,8,4,2,0,2,no
25183,39,1,2,7,1,1,1,1,8,4,2,0,2,no
25184,35,1,1,7,1,3,1,1,8,4,2,0,2,no
25185,35,2,2,6,1,3,1,1,8,4,2,1,1,no
25186,48,1,2,7,2,3,1,2,8,4,2,0,2,no
25187,37,5,2,7,1,1,1,1,8,4,5,0,2,no
25188,51,7,2,7,1,3,3,1,8,4,2,0,2,no
25189,41,5,2,7,1,3,1,1,8,4,2,0,2,no
25190,44,5,3,7,1,3,1,1,8,4,2,1,1,no
25191,50,5,2,4,1,3,3,1,8,4,3,0,2,no
25192,35,1,1,4,1,3,1,1,8,4,2,0,2,no
25193,33,10,2,6,1,1,1,1,8,4,2,1,1,no
25194,39,1,2,7,1,1,1,1,8,4,2,0,2,no
25195,50,2,2,1,1,3,3,2,8,4,3,0,2,no
25196,39,8,2,3,1,3,1,1,8,4,3,0,2,no
25197,58,5,2,7,1,3,3,1,8,4,2,1,1,no
25198,41,2,1,3,1,3,1,2,8,4,2,0,2,no
25199,36,1,2,4,1,3,1,1,8,4,2,0,2,no
25200,47,5,2,7,1,1,1,1,8,4,2,0,2,no
25201,55,3,2,7,2,3,3,1,8,4,2,0,2,no
25202,49,7,3,6,2,3,1,2,8,4,4,0,2,no
25203,44,2,2,6,2,1,1,1,8,4,2,0,2,no
25204,34,5,3,7,1,3,3,1,8,4,2,0,2,no
25205,46,1,2,4,1,3,1,1,8,4,3,0,2,no
25206,54,1,2,7,1,3,3,1,8,4,2,0,2,no
25207,35,2,2,3,1,3,1,1,8,4,2,0,2,no
25208,40,11,2,6,1,1,1,2,8,4,2,0,2,no
25209,53,7,1,7,1,1,1,1,8,4,2,0,2,no
25210,30,1,3,4,1,2,2,1,8,4,2,0,2,no
25211,53,7,2,1,1,3,3,1,8,4,2,1,1,no
25212,42,10,2,2,1,1,1,1,8,4,2,1,1,no
25213,58,4,2,1,2,1,1,1,8,4,2,0,2,no
25214,47,2,2,3,1,3,3,1,8,4,3,0,2,no
25215,37,5,2,7,1,3,3,2,8,4,4,0,2,no
25216,53,3,2,3,1,3,1,1,8,4,2,1,1,no
25217,39,1,2,7,1,1,1,1,8,4,2,0,2,no
25218,32,9,3,7,1,3,1,1,8,4,2,0,2,no
25219,41,10,2,3,1,3,1,2,8,4,2,1,1,no
25220,39,1,2,7,1,3,3,1,8,4,2,0,2,no
25221,35,2,2,2,1,1,1,1,8,4,2,1,1,no
25222,50,1,2,4,1,1,1,1,8,4,3,0,2,no
25223,36,5,1,6,1,1,1,1,8,4,2,0,2,no
25224,53,5,2,7,1,3,1,1,8,4,2,0,2,no
25225,53,5,2,7,1,3,1,1,8,4,2,0,2,no
25226,54,1,1,7,1,3,3,1,8,4,2,0,2,no
25227,32,8,1,4,1,3,1,1,8,4,2,1,1,no
25228,32,1,3,7,1,3,1,1,8,4,2,1,1,no
25229,47,5,2,7,1,1,1,1,8,4,3,0,2,no
25230,43,5,2,7,1,3,1,1,8,4,4,0,2,no
25231,57,1,2,7,1,1,3,1,8,4,2,0,2,no
25232,32,1,2,4,1,1,1,1,8,4,3,0,2,no
25233,33,1,2,4,1,3,1,1,8,4,2,0,2,no
25234,36,2,3,3,1,3,1,1,8,4,2,1,1,no
25235,36,7,2,7,1,3,1,1,8,4,3,0,2,no
25236,45,5,2,7,1,1,1,1,8,4,2,0,2,no
25237,55,5,2,7,1,3,1,2,8,4,3,0,2,no
25238,36,1,2,4,1,3,1,1,8,4,3,1,1,no
25239,39,10,2,7,1,1,3,1,8,4,2,0,2,yes
25240,50,5,3,7,1,1,1,1,8,4,2,0,2,no
25241,34,2,2,3,1,3,3,1,8,4,2,0,2,no
25242,46,10,2,6,1,3,1,1,8,4,2,1,1,no
25243,30,7,2,6,2,3,1,1,8,4,2,0,2,no
25244,56,1,2,7,1,3,3,1,8,4,2,0,2,no
25245,44,5,2,7,1,3,1,1,8,4,2,1,1,no
25246,46,11,2,4,2,3,1,1,8,4,2,0,2,no
25247,43,3,2,1,1,3,1,1,8,4,4,0,2,no
25248,47,1,1,7,1,1,3,1,8,4,2,0,2,no
25249,47,8,3,3,1,1,1,1,8,4,2,0,2,no
25250,37,11,3,7,1,3,1,1,8,4,2,0,2,no
25251,45,5,2,7,1,1,1,1,8,4,2,0,2,no
25252,43,1,1,6,1,3,1,2,8,4,2,0,2,no
25253,44,10,2,4,1,1,1,1,8,4,2,0,2,no
25254,31,5,2,7,1,3,1,1,8,4,2,0,2,no
25255,46,10,2,6,1,3,1,1,8,4,2,0,2,no
25256,45,3,2,1,1,2,2,2,8,4,7,0,2,no
25257,40,2,2,3,2,1,1,1,8,4,3,0,2,no
25258,56,10,3,6,1,3,1,1,8,4,6,0,2,no
25259,45,11,3,6,1,1,1,1,8,4,2,0,2,no
25260,40,2,2,1,1,1,1,1,8,4,6,0,2,no
25261,36,10,2,4,1,1,1,1,8,4,3,0,2,no
25262,41,2,2,6,2,3,1,1,8,4,2,0,2,no
25263,31,1,2,4,1,1,1,1,8,4,2,0,2,no
25264,46,7,2,1,1,1,1,1,8,4,2,1,1,no
25265,33,10,3,3,1,1,1,1,8,4,3,0,2,no
25266,46,3,2,7,1,3,1,1,8,4,2,0,2,no
25267,50,4,2,1,1,1,1,1,8,4,2,0,2,no
25268,32,1,2,7,1,1,1,1,8,4,2,0,2,no
25269,30,5,2,7,1,1,3,1,8,4,2,1,1,no
25270,35,7,1,7,1,1,1,1,8,4,3,0,2,no
25271,31,10,3,7,1,1,1,1,8,4,2,1,1,no
25272,39,5,2,4,1,1,1,1,8,4,2,0,2,no
25273,54,5,2,7,1,1,1,1,8,4,3,0,2,no
25274,34,8,2,3,1,1,1,1,8,4,2,1,3,no
25275,44,8,2,4,2,1,1,1,8,4,2,0,2,no
25276,37,5,2,7,1,1,1,1,8,4,3,1,1,no
25277,30,2,2,3,1,3,1,1,8,4,2,1,1,no
25278,54,1,2,1,2,3,1,1,8,4,4,0,2,no
25279,29,10,2,6,1,3,1,1,8,4,2,0,2,no
25280,29,10,2,6,1,1,1,1,8,4,3,1,1,no
25281,37,5,3,7,1,3,1,1,8,4,2,1,1,no
25282,51,1,2,7,1,3,1,1,8,4,2,0,2,no
25283,42,1,2,7,1,3,1,2,8,4,2,0,2,no
25284,31,1,3,7,1,3,1,1,8,4,4,0,2,no
25285,31,10,3,7,1,1,1,1,8,4,1,1,1,no
25286,48,10,2,7,1,1,1,1,8,4,4,0,2,no
25287,32,1,1,4,1,1,1,1,8,4,1,1,1,no
25288,31,10,3,7,1,1,1,1,8,4,1,1,1,no
25289,34,8,3,4,1,1,1,1,8,4,2,0,2,no
25290,50,3,2,1,1,3,1,1,8,4,1,0,2,no
25291,54,1,2,7,1,1,3,1,8,4,4,0,2,no
25292,31,1,2,4,1,3,1,1,8,4,2,1,1,no
25293,41,10,3,6,2,3,1,1,8,4,2,1,3,no
25294,29,11,2,6,1,3,1,1,8,4,2,0,2,no
25295,31,5,3,7,1,3,1,1,8,4,2,0,2,no
25296,34,5,3,6,1,3,1,1,8,4,2,0,2,no
25297,35,11,1,6,1,1,1,1,8,4,2,0,2,no
25298,38,7,2,4,2,3,1,1,8,4,3,0,2,no
25299,50,3,2,3,1,3,1,1,8,4,2,1,1,no
25300,36,5,2,7,1,3,1,1,8,4,2,0,2,no
25301,38,7,2,6,1,1,1,1,8,4,2,0,2,yes
25302,56,6,1,7,1,3,1,1,8,4,2,0,2,no
25303,32,2,2,1,1,1,1,2,8,4,2,0,2,no
25304,34,2,2,1,1,3,1,1,8,4,1,0,2,no
25305,33,3,2,4,1,1,1,1,8,4,2,1,1,no
25306,35,2,2,2,1,3,1,1,8,4,2,0,2,no
25307,33,1,3,7,1,3,3,1,8,4,1,0,2,no
25308,39,10,3,6,1,3,1,1,8,4,1,0,2,no
25309,32,2,3,7,2,3,3,1,8,4,2,0,2,no
25310,30,5,3,4,1,1,3,1,8,4,2,0,2,no
25311,48,5,2,3,1,2,2,1,8,4,1,0,2,no
25312,49,3,2,4,1,1,1,2,8,4,2,0,2,no
25313,36,4,1,1,1,1,1,1,8,4,1,0,2,no
